observation_stable_id	pubmed_id
OB_006654	17110466
OB_006655	20421943
OB_006656	20657825
OB_006657	20657825
OB_006658	20421943
OB_006659	20657825
OB_000665	9789046
OB_006660	20657825
OB_006661	20657825
OB_006662	20421943
OB_006663	20657825
OB_006664	20657825
OB_006665	20657825
OB_006666	20657825
OB_006667	16293764
OB_006668	19030232
OB_006669	20657825
OB_000666	9789046
OB_006670	20657825
OB_006671	18340043
OB_006672	20657825
OB_006673	20657825
OB_006674	20657825
OB_006675	20657825
OB_006676	20657825
OB_006677	20657825
OB_006678	20883526
OB_000667	15289464
OB_006681	20346071
OB_006682	20657825
OB_006683	18340043
OB_006684	20657825
OB_006685	20421943
OB_006686	20657825
OB_006687	20421943
OB_006688	20657825
OB_006689	20657825
OB_000668	18006689
OB_006690	20657825
OB_006691	20657825
OB_006692	20657825
OB_006693	19030232
OB_006694	20421943
OB_006695	20657825
OB_006696	20657825
OB_006697	20657825
OB_006699	17592126
OB_000669	16847346
OB_000066	16293764
OB_006700	20657825
OB_006701	20657825
OB_006702	20657825
OB_006703	20657825
OB_006704	20657825
OB_006705	20657825
OB_006706	20657825
OB_006707	20657825
OB_006708	15998808
OB_006709	20657825
OB_000670	16847346
OB_006710	20657825
OB_006711	20657825
OB_006712	10617200
OB_006713	20657825
OB_006714	20657825
OB_006715	20657825
OB_006716	20657825
OB_006717	18340043
OB_006718	18690010
OB_006719	20657825
OB_000671	15998808
OB_006720	20421943
OB_006721	20421943
OB_006722	20657825
OB_006723	20421943
OB_006724	20421943
OB_006725	20421943
OB_006726	10617200
OB_006727	20421943
OB_006728	20421943
OB_006729	20421943
OB_000672	15998808
OB_006730	20421943
OB_006731	19302372
OB_006732	20421943
OB_006733	20421943
OB_006734	20421943
OB_006735	20657825
OB_006736	20421943
OB_006737	20421943
OB_006738	20421943
OB_006739	20421943
OB_000673	15998808
OB_006740	17608836
OB_006741	10617200
OB_006742	20421943
OB_006743	20657593
OB_006744	20657593
OB_006745	20421943
OB_006746	20421943
OB_006747	20421943
OB_006748	20657825
OB_006749	20421943
OB_000674	12540856
OB_006750	20421943
OB_006751	20421943
OB_006752	20421943
OB_006753	20421943
OB_006754	20421943
OB_006756	10617200
OB_006757	20421943
OB_006758	20421943
OB_006759	20421943
OB_000675	16387864
OB_006760	20657825
OB_006761	20421943
OB_006762	20421943
OB_006763	20421943
OB_006764	20421943
OB_006765	18162582
OB_006766	20421943
OB_006767	20421943
OB_006768	20421943
OB_000676	17900898
OB_006770	20421943
OB_006771	20421943
OB_006773	18006689
OB_006774	20421943
OB_006775	20421943
OB_006776	20421943
OB_006777	20421943
OB_006778	20421943
OB_006779	20421943
OB_000677	17900898
OB_006780	20421943
OB_006781	20421943
OB_006782	12620118
OB_006783	20421943
OB_006784	20421943
OB_006785	20657825
OB_006786	20421943
OB_006787	20421943
OB_006788	20421943
OB_006789	20421943
OB_000678	17900898
OB_006790	20421943
OB_006791	20421943
OB_006792	20421943
OB_006793	20421943
OB_006794	20421943
OB_006796	11292874
OB_006797	19030232
OB_006798	20657825
OB_006799	20883526
OB_000679	18006689
OB_000067	16293764
OB_006800	20421943
OB_006801	20421943
OB_006802	20421943
OB_006803	20421943
OB_006804	20421943
OB_006805	20421943
OB_006806	18423200
OB_006807	20421943
OB_006808	20421943
OB_006809	20421943
OB_000680	17900898
OB_006810	20421943
OB_006811	20657825
OB_006812	16741121
OB_006813	20421943
OB_006814	20421943
OB_006815	18340043
OB_006816	18340043
OB_006817	20421943
OB_006818	20421943
OB_006819	20421943
OB_000681	17900898
OB_006820	20421943
OB_006821	20421943
OB_006822	20421943
OB_006823	20421943
OB_006824	18340043
OB_006825	19030232
OB_006826	20657825
OB_006827	20421943
OB_006829	16182251
OB_000682	17900898
OB_006830	20883526
OB_006831	20421943
OB_006832	18340043
OB_006833	20421943
OB_006834	20421943
OB_006835	20883526
OB_006836	20421943
OB_006837	20883526
OB_006838	20421943
OB_006839	18690010
OB_000683	17900898
OB_006840	20421943
OB_006841	20421943
OB_006842	20421943
OB_006843	17411345
OB_006844	20657825
OB_006845	20421943
OB_006846	20421943
OB_006848	18006689
OB_006849	20421943
OB_000684	17900898
OB_006850	19030232
OB_006851	20421943
OB_006852	20421943
OB_006853	20421943
OB_006854	20421943
OB_006855	19030232
OB_006856	20421943
OB_006857	20421943
OB_006858	20657825
OB_006859	20421943
OB_000685	17900898
OB_006860	20421943
OB_006861	20421943
OB_006863	12054192
OB_006864	20421943
OB_006865	20883526
OB_006866	20421943
OB_006867	20421943
OB_006868	20421943
OB_006869	20421943
OB_000686	17900898
OB_006870	20421943
OB_006871	20657825
OB_006872	20657825
OB_006873	20421943
OB_006874	20421943
OB_006875	20421943
OB_006876	20421943
OB_006878	20421943
OB_006879	20421943
OB_000687	17900898
OB_006880	18340043
OB_006881	20421943
OB_006882	18340043
OB_006883	20421943
OB_006884	20421943
OB_006885	20657825
OB_006886	20421943
OB_006887	20421943
OB_006888	20421943
OB_006889	20421943
OB_000688	17900898
OB_006890	20421943
OB_006892	17227869
OB_006894	8638122
OB_006896	10202142
OB_006897	12709403
OB_006898	15269213
OB_006899	20421943
OB_000689	18006689
OB_000068	16293764
OB_006900	20421943
OB_006901	20421943
OB_006902	20657825
OB_006903	20421943
OB_006904	20421943
OB_006905	20421943
OB_006906	20421943
OB_006907	19030232
OB_006908	20421943
OB_006909	20421943
OB_000690	19335616
OB_006910	20421943
OB_006912	8638122
OB_006913	20421943
OB_006914	20421943
OB_006915	20657825
OB_006916	20421943
OB_006917	20421943
OB_006918	20421943
OB_006919	20421943
OB_000691	19335616
OB_006920	16293764
OB_006921	19030232
OB_006922	20421943
OB_006923	20421943
OB_006924	20421943
OB_006925	20421943
OB_006927	17710147
OB_006928	20421943
OB_000692	18006689
OB_006930	16741121
OB_006931	20421943
OB_006932	18340043
OB_006933	20421943
OB_006934	20421943
OB_006935	20421943
OB_006936	20421943
OB_006937	18340043
OB_006938	20421943
OB_006939	20421943
OB_000693	19335616
OB_006940	20421943
OB_006941	20421943
OB_006942	17435236
OB_006943	20421943
OB_006944	20657825
OB_006945	20421943
OB_006946	20421943
OB_006947	20421943
OB_006948	20883526
OB_006949	20883526
OB_000694	19335616
OB_006950	20883526
OB_006951	20883526
OB_006952	19030232
OB_006953	20883526
OB_006954	20883526
OB_006955	20883526
OB_006956	20657825
OB_006957	17673661
OB_006958	20883526
OB_006959	20883526
OB_000695	19335616
OB_006960	18340043
OB_006961	18340043
OB_006962	20883526
OB_006963	16293764
OB_006964	18340043
OB_006965	20883526
OB_006966	20883526
OB_006967	20883526
OB_006968	20883526
OB_006969	20883526
OB_000696	19335616
OB_006970	18340043
OB_006971	20883526
OB_006972	20657825
OB_006973	20883526
OB_006974	15998808
OB_006975	20883526
OB_006976	20883526
OB_006977	20883526
OB_006978	20883526
OB_006979	20883526
OB_000697	19335616
OB_006980	19030232
OB_006981	20883526
OB_006982	19030232
OB_006983	20883526
OB_006984	20883526
OB_006985	20657825
OB_006986	20657825
OB_006987	20883526
OB_006988	18340043
OB_006989	19030232
OB_000698	17900898
OB_006990	20883526
OB_006992	20883526
OB_006993	19030232
OB_006994	19030232
OB_006995	19030232
OB_006996	19030232
OB_006997	19030232
OB_006998	19030232
OB_006999	19030232
OB_000699	17900898
OB_000069	16293764
OB_000006	19372390
OB_007000	20421943
OB_007001	20657825
OB_007002	19030232
OB_007003	19030232
OB_007004	20421943
OB_007005	10330149
OB_007006	20421943
OB_007007	20421943
OB_007008	20421943
OB_007009	19030232
OB_000700	17900898
OB_007010	20421943
OB_007011	20421943
OB_007012	20421943
OB_007013	20657825
OB_007014	20421943
OB_007015	20421943
OB_007016	20421943
OB_007017	20421943
OB_007018	17411345
OB_007019	20421943
OB_000701	17900898
OB_007020	20883526
OB_007021	10921902
OB_007022	20421943
OB_007023	20421943
OB_007024	20421943
OB_007025	20421943
OB_007026	20657825
OB_007027	20421943
OB_007028	20421943
OB_007029	20421943
OB_000702	17900898
OB_007030	20421943
OB_007031	18340043
OB_007032	19302372
OB_007034	16336970
OB_007035	18340043
OB_007036	18340043
OB_007037	18340043
OB_007038	18340043
OB_007039	20657825
OB_000703	15998808
OB_007040	18340043
OB_007041	18340043
OB_007042	18340043
OB_007043	18340043
OB_007044	18423200
OB_007045	18423200
OB_007048	16751106
OB_000704	17900898
OB_007050	16751106
OB_007051	18423200
OB_007052	18423200
OB_007053	19030232
OB_007054	20421943
OB_007055	20657825
OB_007056	19030232
OB_007057	19030232
OB_007058	16527275
OB_007059	19030232
OB_000705	17900898
OB_007060	19030232
OB_007061	19030232
OB_007062	18340043
OB_007063	19030232
OB_007064	19030232
OB_007065	19030232
OB_007067	19030232
OB_007068	20657825
OB_007069	19030232
OB_000706	17900898
OB_007070	17492370
OB_007071	18340043
OB_007072	18340043
OB_007073	18340043
OB_007074	18340043
OB_007075	19030232
OB_007076	18340043
OB_007077	18340043
OB_007078	18340043
OB_007079	18423200
OB_000707	179
OB_007081	18006689
OB_007083	16741121
OB_007084	18423200
OB_007085	19030232
OB_007086	16293764
OB_007087	19030232
OB_007088	20883526
OB_007089	19030232
OB_000708	17900898
OB_007090	19030232
OB_007091	19030232
OB_007092	19030232
OB_007093	18340043
OB_007094	19030232
OB_007095	18340043
OB_007096	18340043
OB_007097	20657825
OB_007099	18340043
OB_000709	17900898
OB_000070	11292874
OB_007100	18340043
OB_007101	18340043
OB_007102	18340043
OB_007103	18423200
OB_007104	18340043
OB_007105	18423200
OB_007106	18423200
OB_007107	18340043
OB_007108	18423200
OB_007109	20883526
OB_000710	17900898
OB_007110	20421943
OB_007111	20657825
OB_007112	20883526
OB_007113	15998808
OB_007114	20883526
OB_007115	20883526
OB_007116	20883526
OB_007117	20883526
OB_007118	20883526
OB_007119	20883526
OB_000711	17900898
OB_007120	18500447
OB_007121	18500447
OB_007122	20883526
OB_007123	18340043
OB_007124	19030232
OB_007125	20657825
OB_007126	20657825
OB_007127	19030232
OB_007128	19030232
OB_007129	16103914
OB_000712	17900898
OB_007130	20688098
OB_007131	19030232
OB_007132	19030232
OB_007133	19030232
OB_007134	19030232
OB_007135	19030232
OB_007136	19030232
OB_007137	19030232
OB_007138	20657825
OB_007139	18340043
OB_000713	17900898
OB_007140	18340043
OB_007141	18340043
OB_007143	17081785
OB_007144	19030232
OB_007145	19030232
OB_007146	18340043
OB_007147	19030232
OB_007148	19030232
OB_007149	19030232
OB_000714	15998808
OB_007150	19030232
OB_007151	20657825
OB_007153	20832724
OB_007154	19030232
OB_007155	19030232
OB_007156	19030232
OB_007157	19030232
OB_007158	17608836
OB_007159	19030232
OB_000715	16387864
OB_007160	19030232
OB_007161	18340043
OB_007162	18340043
OB_007163	18340043
OB_007164	20657825
OB_007166	20832724
OB_007167	18340043
OB_007168	18340043
OB_007169	18423200
OB_000716	16387864
OB_007170	18340043
OB_007171	18340043
OB_007172	18423200
OB_007174	18006689
OB_007175	18423200
OB_007176	18423200
OB_007177	18423200
OB_007178	20657825
OB_007179	20657825
OB_000717	16387864
OB_007181	20832724
OB_007182	20657825
OB_007183	20657825
OB_007184	20657825
OB_007185	20657825
OB_007186	20657825
OB_007187	20657825
OB_007189	11000115
OB_000718	16387864
OB_007191	11292860
OB_007192	12124627
OB_007193	20657825
OB_007194	20657825
OB_007195	20657825
OB_007196	20657825
OB_007197	20657825
OB_007198	20657825
OB_007199	20657825
OB_000719	16387864
OB_000071	16293764
OB_007200	18340043
OB_007201	18340043
OB_007202	19030232
OB_007203	19030232
OB_007204	19030232
OB_007205	19030232
OB_007207	16847346
OB_007208	17411345
OB_007209	18340043
OB_000720	16387864
OB_007210	20657825
OB_007211	18340043
OB_007212	18340043
OB_007213	18340043
OB_007214	18423200
OB_007215	18423200
OB_007216	20883526
OB_007217	20883526
OB_007218	20883526
OB_007219	20883526
OB_000721	16387864
OB_007220	15998808
OB_007221	18340043
OB_007222	20421943
OB_007223	20657825
OB_007224	20883526
OB_007225	20883526
OB_007226	20883526
OB_007227	20883526
OB_007228	20883526
OB_007229	20883526
OB_000722	16387864
OB_007230	20883526
OB_007231	19030232
OB_007232	18340043
OB_007233	19030232
OB_007234	16293764
OB_007235	19030232
OB_007236	11000115
OB_007238	18006689
OB_007239	19030232
OB_000723	16387864
OB_007240	16293764
OB_007241	19030232
OB_007242	19030232
OB_007243	19030232
OB_007244	18690010
OB_007245	19030232
OB_007246	19030232
OB_007247	19030232
OB_007248	19030232
OB_007249	19030232
OB_000724	16387864
OB_007250	20657825
OB_007251	18340043
OB_007252	12447374
OB_007253	15998808
OB_007254	18340043
OB_007255	18340043
OB_007256	18340043
OB_007257	18340043
OB_007258	18340043
OB_007259	18340043
OB_000725	15998808
OB_007260	18340043
OB_007261	18423200
OB_007262	18690010
OB_007263	20657825
OB_007264	20657825
OB_007265	18423200
OB_007266	18423200
OB_007267	17411345
OB_007268	16293764
OB_007269	19030232
OB_000726	16387864
OB_007270	19030232
OB_007271	16293764
OB_007272	19030232
OB_007273	16293764
OB_007274	19030232
OB_007275	16293764
OB_007276	16293764
OB_007277	20883526
OB_007278	20883526
OB_007279	20657825
OB_000727	12533509
OB_007280	20883526
OB_007281	20883526
OB_007282	20883526
OB_007283	17521386
OB_007284	20883526
OB_007285	20883526
OB_007286	19030232
OB_007287	18340043
OB_007288	19030232
OB_007289	19030232
OB_000728	15208629
OB_007290	19030232
OB_007291	20657825
OB_007292	19030232
OB_007293	19030232
OB_007294	19030232
OB_007295	18340043
OB_007296	17900898
OB_007297	18340043
OB_007298	18340043
OB_007299	18340043
OB_000729	16476774
OB_000072	16293764
OB_007300	18423200
OB_007301	18423200
OB_007302	20657825
OB_007303	20883526
OB_007304	18423200
OB_007305	9275199
OB_007306	19030232
OB_007307	18340043
OB_007308	18423200
OB_000730	16476774
OB_007311	18423200
OB_007312	19030232
OB_007313	18809618
OB_007314	19801973
OB_007315	19801973
OB_007316	20657825
OB_007317	19801973
OB_007318	19801973
OB_007319	19618123
OB_000731	16476774
OB_007320	19030232
OB_007321	19030232
OB_007322	18423200
OB_007323	19030232
OB_007324	17900898
OB_007325	17492370
OB_007326	18340043
OB_007327	18340043
OB_007328	18340043
OB_007329	18423200
OB_000732	12845331
OB_007330	20657825
OB_007331	18340043
OB_007332	18423200
OB_007333	18340043
OB_007334	18340043
OB_007335	18340043
OB_007336	17110466
OB_007337	18381895
OB_007338	18381895
OB_007339	15253933
OB_000733	12845331
OB_007340	18381895
OB_007341	18381895
OB_007342	20657825
OB_007343	18381895
OB_007344	19801973
OB_007345	19801973
OB_007346	19801973
OB_007347	19801973
OB_007348	19801973
OB_007349	12024027
OB_000734	17435236
OB_007350	19049972
OB_007355	18006689
OB_007356	20657825
OB_007357	19030232
OB_007358	18340043
OB_007359	19030232
OB_000735	17188333
OB_007360	19030232
OB_007361	19030232
OB_007362	16806052
OB_007363	19030232
OB_007364	18340043
OB_007365	18340043
OB_007366	18340043
OB_007367	18340043
OB_007368	18340043
OB_007369	20657825
OB_000736	15998808
OB_007372	16153634
OB_007373	19853560
OB_007374	18340043
OB_007375	17492370
OB_007376	18340043
OB_007377	18340043
OB_007378	18340043
OB_007379	19302372
OB_000737	10207108
OB_007380	19302372
OB_007381	17492370
OB_007382	16293764
OB_007383	16293764
OB_007384	19030232
OB_007385	19030232
OB_007386	18340043
OB_007387	18340043
OB_007388	19030232
OB_007389	19030232
OB_000738	9271578
OB_007390	9428525
OB_007391	19030232
OB_007392	10617200
OB_007393	19030232
OB_007394	18340043
OB_007395	19030232
OB_007396	19030232
OB_007397	19030232
OB_007398	18340043
OB_007399	18340043
OB_000739	8108730
OB_000073	16293764
OB_007400	18340043
OB_007401	18340043
OB_007402	18340043
OB_007403	18340043
OB_007404	20657825
OB_007405	20421943
OB_007406	20657825
OB_007407	18340043
OB_007408	18340043
OB_007409	7789761
OB_000740	15879174
OB_007411	9252323
OB_007412	10360574
OB_007413	11021802
OB_007414	16103914
OB_007415	17411345
OB_007416	18340043
OB_007417	18340043
OB_007418	18340043
OB_007419	18340043
OB_000741	14690422
OB_007420	18423200
OB_007421	18340043
OB_007422	18423200
OB_007423	18340043
OB_007424	18423200
OB_007425	18340043
OB_007426	18340043
OB_007427	20657825
OB_007428	18340043
OB_007429	18340043
OB_000742	12447374
OB_007430	18340043
OB_007431	8807293
OB_007432	18690010
OB_007433	18690010
OB_007434	18690010
OB_007435	18690010
OB_007436	16608876
OB_007437	16608876
OB_007438	20657825
OB_007439	19805817
OB_000743	12447374
OB_007441	16527275
OB_007442	10921902
OB_007443	16435200
OB_007444	17900898
OB_007445	15130665
OB_007446	19801973
OB_007447	20657593
OB_007448	20657593
OB_007449	20657593
OB_000744	12447374
OB_007450	20657593
OB_007451	19239415
OB_007452	20421943
OB_007453	20657825
OB_007454	19303850
OB_007455	20141839
OB_007456	20141839
OB_007457	19030232
OB_007458	19030232
OB_007459	20141839
OB_000745	12447374
OB_007460	18340043
OB_007461	18340043
OB_007462	19030232
OB_007463	19030232
OB_007464	17900898
OB_007465	19030232
OB_007466	18340043
OB_007467	19030232
OB_007468	19030232
OB_007469	18423200
OB_000746	12447374
OB_007470	19030232
OB_007471	20657825
OB_007472	19030232
OB_007473	19030232
OB_007474	19030232
OB_007475	19030232
OB_007476	19030232
OB_007477	19030232
OB_007478	19030232
OB_007479	18340043
OB_000747	12447374
OB_007480	19030232
OB_007481	17900898
OB_007482	20696905
OB_007483	20696905
OB_007484	8824190
OB_007485	10662670
OB_007486	20657825
OB_007488	18340043
OB_000748	12
OB_007491	18340043
OB_007492	18340043
OB_007493	18340043
OB_007494	18340043
OB_007495	18340043
OB_007496	18340043
OB_007497	18340043
OB_007498	10617200
OB_007499	18340043
OB_000749	15998808
OB_000074	16293764
OB_007500	18340043
OB_007501	20657825
OB_007502	18340043
OB_007503	18340043
OB_007504	18340043
OB_007505	18340043
OB_007506	18340043
OB_007507	18340043
OB_007508	18340043
OB_007509	18340043
OB_000750	12447374
OB_007510	18340043
OB_007511	18340043
OB_007512	18340043
OB_007514	18340043
OB_007515	18340043
OB_007516	20657825
OB_007517	18340043
OB_007518	18340043
OB_007519	18340043
OB_000751	12447374
OB_007520	18340043
OB_007521	18340043
OB_007522	18340043
OB_007523	18340043
OB_007524	18340043
OB_007525	18340043
OB_007526	18340043
OB_007527	18340043
OB_007528	18423200
OB_007529	16103914
OB_000752	12447374
OB_007530	20657825
OB_007531	17900898
OB_007532	18423200
OB_007533	18423200
OB_007534	18423200
OB_007535	18423200
OB_007536	18423200
OB_007537	18423200
OB_007538	18423200
OB_007539	18423200
OB_000753	124
OB_007540	18423200
OB_007541	20657825
OB_007542	18423200
OB_007543	11740945
OB_007544	17912023
OB_007545	20550517
OB_007546	20550517
OB_007547	20550517
OB_007549	19797661
OB_000754	12447374
OB_007552	21700873
OB_007554	22055505
OB_007556	19375320
OB_007557	20657825
OB_007559	18006689
OB_000755	12447374
OB_007561	22912585
OB_007563	22912585
OB_007564	15998808
OB_007566	22265419
OB_007568	22912585
OB_000756	12447374
OB_007570	22912585
OB_007572	22912585
OB_007574	22912585
OB_007576	22912585
OB_007577	16103914
OB_007579	22265419
OB_000757	12447374
OB_007580	16103914
OB_007581	20657825
OB_007583	17411345
OB_007585	15314028
OB_007587	17651920
OB_007589	17651920
OB_000758	12447374
OB_007590	15998808
OB_007592	17728253
OB_007593	17592521
OB_007595	17933869
OB_007597	12024027
OB_007598	20421943
OB_007599	20657825
OB_000759	17460215
OB_000075	16293764
OB_007600	17369827
OB_007601	17173038
OB_007602	15533947
OB_007603	12845331
OB_007604	12845331
OB_007605	12845331
OB_007607	11410594
OB_007608	12845331
OB_007609	12845331
OB_000760	15998808
OB_007610	12845331
OB_007611	20657825
OB_007612	12845331
OB_007613	12845331
OB_007614	17435236
OB_007615	15998808
OB_007616	15998808
OB_007618	15998808
OB_007619	17608836
OB_000761	17460215
OB_007620	17608836
OB_007621	17608836
OB_007622	20657825
OB_007623	16103914
OB_007624	9789046
OB_007625	9789046
OB_007627	9789046
OB_007628	9789046
OB_007629	9789046
OB_000762	17460215
OB_007631	12610294
OB_007632	2508089
OB_007634	17872905
OB_007636	18056421
OB_007638	19550147
OB_007639	20657825
OB_000763	17460215
OB_007640	17673661
OB_007641	16380712
OB_007642	15998808
OB_007644	19043554
OB_007645	12571101
OB_007646	17411345
OB_007648	16434470
OB_000764	17460215
OB_007650	18006689
OB_007651	17411345
OB_007652	17411345
OB_007653	17521386
OB_007655	18006689
OB_007656	20421943
OB_007657	20657825
OB_007659	17617737
OB_000765	17460215
OB_007661	18059160
OB_007663	19550147
OB_007664	17608836
OB_007665	18662544
OB_007666	17608836
OB_007668	11950998
OB_000766	12620118
OB_007670	17183314
OB_007671	17411345
OB_007672	17411345
OB_007673	17608836
OB_007674	17608836
OB_007675	17608836
OB_007676	20657825
OB_007677	15998808
OB_007679	19469880
OB_000767	16741121
OB_007680	15998808
OB_007681	17608836
OB_007682	17608836
OB_007683	12447374
OB_007684	17521386
OB_007685	15998808
OB_007686	20555324
OB_007687	17411345
OB_007688	17608836
OB_007689	20657825
OB_000768	16741121
OB_007690	15998808
OB_007691	10617200
OB_007695	8917548
OB_007697	17411345
OB_007698	17411345
OB_007699	17521386
OB_000769	16741121
OB_000076	16293764
OB_007700	12447374
OB_007701	15998808
OB_007702	17411345
OB_007703	20688098
OB_007704	12447374
OB_007706	18006689
OB_007707	17608836
OB_007708	20688098
OB_007709	20421943
OB_000770	16741121
OB_007710	20657825
OB_007713	18006689
OB_007714	17608836
OB_007715	11410594
OB_007716	12471266
OB_007717	17411345
OB_007719	18006689
OB_000771	15998808
OB_007720	12447374
OB_007721	18006689
OB_007723	15998808
OB_007724	17608836
OB_007725	20657825
OB_007726	20657825
OB_007727	17608836
OB_007728	16380712
OB_000772	11000115
OB_007730	18006689
OB_007731	17411345
OB_007732	16103914
OB_007733	17411345
OB_007734	17521386
OB_007735	15998808
OB_007736	17608836
OB_007737	15998808
OB_007739	18006689
OB_000773	17368005
OB_007740	17411345
OB_007742	17368005
OB_007743	15998808
OB_007744	15998808
OB_007745	15998808
OB_007747	18006689
OB_007749	16673436
OB_000774	17143283
OB_007750	16103914
OB_007751	17608836
OB_007752	12447374
OB_007753	15998808
OB_007754	17934462
OB_007755	17521386
OB_007756	19030232
OB_007757	20657825
OB_007758	20883526
OB_007759	17392428
OB_000775	17592126
OB_007760	15998808
OB_007761	17521386
OB_007762	17411345
OB_007763	17521386
OB_007764	18006689
OB_007766	15719061
OB_007768	16103914
OB_000776	17592126
OB_007770	16199065
OB_007771	17392428
OB_007773	16436465
OB_007775	18729070
OB_007776	20657825
OB_007778	17173038
OB_007779	20421943
OB_000777	16675955
OB_007780	10230397
OB_007782	16293764
OB_007783	19030232
OB_007784	20421943
OB_007786	14647066
OB_007787	15175753
OB_007789	15192154
OB_000778	16182251
OB_007791	17465980
OB_007793	15771615
OB_007795	16293572
OB_007797	16860373
OB_007798	18423931
OB_007799	12620118
OB_000779	12054192
OB_000077	16293764
OB_007801	18340043
OB_007803	16278235
OB_007804	17435236
OB_007805	20657825
OB_007807	15178135
OB_007808	16148000
OB_007809	16148000
OB_000780	12054192
OB_007810	15547318
OB_007811	19801973
OB_007812	20421943
OB_007813	20883526
OB_007814	16103914
OB_007815	12845331
OB_007817	17411345
OB_007818	16256736
OB_000781	15998808
OB_007820	18371340
OB_007822	19620979
OB_007823	20657825
OB_007824	17608836
OB_007826	14583653
OB_007828	12933651
OB_000782	8638122
OB_007830	11371619
OB_007831	15186745
OB_007833	16581512
OB_007835	16581513
OB_007837	18006689
OB_007838	16418483
OB_007839	19030232
OB_000783	17710147
OB_007840	20421943
OB_007842	11799246
OB_007843	17411345
OB_007845	17187771
OB_007846	17187771
OB_007847	20657825
OB_007849	16324156
OB_000784	17710147
OB_007850	17187771
OB_007852	17187771
OB_007854	17187771
OB_007855	17187771
OB_007857	17187771
OB_007858	17187771
OB_007859	17187771
OB_000785	17710147
OB_007861	17187771
OB_007862	17187771
OB_007863	17187771
OB_007865	20657825
OB_007866	11000115
OB_007867	20421943
OB_007868	14668850
OB_000786	16195414
OB_007870	17673661
OB_007871	16103914
OB_007872	11000115
OB_007874	17608836
OB_007875	8638122
OB_007877	20421943
OB_007878	20657825
OB_000787	16195414
OB_007880	16164425
OB_007881	17157356
OB_007882	17157356
OB_007883	12447374
OB_007884	15998808
OB_007885	15998808
OB_007886	17411345
OB_007887	12124627
OB_007888	20421943
OB_007889	16023114
OB_000788	16336970
OB_007891	15105378
OB_007892	17608836
OB_007894	18006689
OB_007895	20657825
OB_007896	17435236
OB_007898	18006689
OB_007899	11290710
OB_000789	16336970
OB_000078	16293764
OB_007901	18006689
OB_007902	17411345
OB_007904	14668486
OB_007907	12882326
OB_007909	12882326
OB_000790	16751106
OB_007911	12882326
OB_007913	16741121
OB_000791	16751106
OB_000792	15998808
OB_000793	17081785
OB_000794	7789761
OB_000795	15253933
OB_000796	15253933
OB_000797	8247153
OB_000798	8247153
OB_000799	8247153
OB_000079	16293764
OB_000007	19372390
OB_000800	11778046
OB_000801	15998808
OB_000802	16153634
OB_000803	11778046
OB_000804	11778046
OB_000805	10617200
OB_000806	11778046
OB_008072	22482728
OB_008073	22482728
OB_008074	22482728
OB_008075	22482728
OB_008076	22482728
OB_008077	22482728
OB_008078	22482728
OB_008079	22482728
OB_000807	11778046
OB_008080	22482728
OB_008081	22482728
OB_008082	22482728
OB_008083	22482728
OB_008084	22482728
OB_008085	22482728
OB_008086	22482728
OB_008087	22482728
OB_008088	22482728
OB_008089	22482728
OB_000808	15998808
OB_008090	22482728
OB_008091	22482728
OB_008092	22482728
OB_008093	22482728
OB_008094	22482728
OB_008095	22482728
OB_008096	22482728
OB_008097	22482728
OB_008098	22482728
OB_008099	22482728
OB_000809	11778046
OB_000080	16293764
OB_008100	22482728
OB_008101	22482728
OB_008102	22482728
OB_008103	22482728
OB_008104	22482728
OB_008105	22482728
OB_008106	22482728
OB_008107	22482728
OB_008108	22482728
OB_008109	22482728
OB_000810	11778046
OB_008110	22482728
OB_008111	22482728
OB_008112	22482728
OB_008113	22482728
OB_008114	22482728
OB_008115	22482728
OB_008116	22482728
OB_008117	22482728
OB_008118	22482728
OB_008119	22482728
OB_000811	11778046
OB_008120	22482728
OB_008121	22482728
OB_008122	22482728
OB_008123	22482728
OB_008124	22482728
OB_008125	22482728
OB_008126	22482728
OB_008127	22482728
OB_008128	22482728
OB_008129	22482728
OB_000812	11778046
OB_008130	22482728
OB_008131	22482728
OB_008132	22482728
OB_008133	22482728
OB_008134	22482728
OB_008135	22482728
OB_008136	22482728
OB_008137	22482728
OB_008138	22482728
OB_008139	22482728
OB_000813	11778046
OB_008140	22482728
OB_008141	22482728
OB_008142	22482728
OB_008143	22482728
OB_008144	22482728
OB_008145	22482728
OB_008146	22482728
OB_008147	22482728
OB_008148	22482728
OB_008149	22482728
OB_000814	11778046
OB_008150	22482728
OB_008151	22482728
OB_008152	22482728
OB_008153	22482728
OB_008154	22482728
OB_008155	22482728
OB_008156	22482728
OB_008157	22482728
OB_008158	22482728
OB_008159	22482728
OB_000815	10617200
OB_000816	11778046
OB_000817	11778046
OB_000818	15998808
OB_000819	11778046
OB_000081	11292874
OB_000820	11778046
OB_000821	11778046
OB_000822	10617200
OB_000823	11778046
OB_000824	11778046
OB_000825	11778046
OB_000826	10617200
OB_000827	15998808
OB_000828	10617200
OB_000829	10617200
OB_000082	16293764
OB_000830	9725835
OB_000831	9725835
OB_000832	9725835
OB_000833	9725835
OB_000834	10747056
OB_000835	10747056
OB_000836	10747056
OB_000837	15998808
OB_000838	7806576
OB_000839	10747056
OB_000083	16293764
OB_000840	19536287
OB_000841	19536287
OB_000842	15998808
OB_000843	15998808
OB_000844	18331616
